Volume,vw,Open,Close,High,Low,n,Date,SMA_50,SMA_200,EMA_20,MACD,RSI,ADX,Bollinger_High,Bollinger_Low,VWAP
5020611.0,593.3956,592.67,593.39,594.37,591.905,69245,2025-02-03 09:30:00,,,,,,0.0,,,
3132629.0,592.8326,593.38,592.0361,593.59,591.6,43187,2025-02-03 09:45:00,,,,,,0.0,,,
3495019.0,592.6865,591.97,591.07,592.34,590.99,43775,2025-02-03 10:00:00,,,,,,0.0,,,
5212663.0,593.8429,591.0726,596.38,596.6,590.49,59909,2025-02-03 10:15:00,,,,,,0.0,,,
3662877.0,597.0178,596.36,598.13,598.65,595.7,53647,2025-02-03 10:30:00,,,,,,0.0,,,
1832782.0,597.706,598.18,597.88,598.3699,592.44,32756,2025-02-03 10:45:00,,,,,,0.0,,,
2381574.0,597.415,597.86,598.19,598.7,595.76,33337,2025-02-03 11:00:00,,,,,,0.0,,,
1489106.0,598.4397,598.17,597.87,599.25,597.555,20452,2025-02-03 11:15:00,,,,,,0.0,,,
1098715.0,598.317,597.87,598.76,598.9,597.26,16605,2025-02-03 11:30:00,,,,,,0.0,,,
2094569.0,598.3238,598.77,597.3399,599.01,596.91,24931,2025-02-03 11:45:00,,,,,,0.0,,,
1380856.0,597.1279,597.32,597.24,597.71,596.69,17872,2025-02-03 12:00:00,,,,,,0.0,,,
833966.0,597.76,597.21,597.4,598.7,596.9251,12968,2025-02-03 12:15:00,,,,,,0.0,,,
859462.0,596.8918,597.39,596.51,597.61,596.38,14121,2025-02-03 12:30:00,,,,,,0.0,,,
2637203.0,596.9932,596.53,597.38,598.08,595.97,33690,2025-02-03 12:45:00,,,,,61.4153704040764,0.0,,,595.3451071642484
1466346.0,597.0174,597.3435,597.56,597.91,596.08,18308,2025-02-03 13:00:00,,,,,62.27319092402077,0.0,,,595.7680770439785
847070.0,597.6973,597.61,597.795,598.26,597.19,12398,2025-02-03 13:15:00,,,,,63.41671378341075,0.0,,,596.1846075303428
1129330.0,598.9286,597.87,597.835,598.59,597.4201,16154,2025-02-03 13:30:00,,,,,63.61885179550939,0.0,,,596.8709628317781
1031026.0,599.502,597.86,598.835,599.0,597.86,11650,2025-02-03 13:45:00,,,,,68.33010637112478,0.0,,,597.4934216874885
1195185.0,599.0682,598.81,599.639,599.72,598.5,15442,2025-02-03 14:00:00,,,,,71.5230706550669,0.0,,,597.5991160532187
1203206.0,600.2118,599.64,599.48,600.0,599.45,12386,2025-02-03 14:15:00,,,597.0359999999998,,70.01960716993692,0.0,601.4938046439922,592.5781953560077,597.8520203930395
901831.0,600.0271,599.485,599.91,600.0,599.245,11861,2025-02-03 14:30:00,,,597.3097142857141,,71.74916105500921,0.0,601.6562089194634,593.0677910805365,597.9842528808632
794569.0,599.9605,599.9,599.68,600.29,599.415,12007,2025-02-03 14:45:00,,,597.5354557823127,,69.44156215067329,0.0,601.3852828607771,594.1031071392229,598.0460765458898
1117170.0,599.693,599.7,599.01,600.0258,598.9301,12983,2025-02-03 15:00:00,,,597.6758885649497,,63.077297582043144,0.0,600.1508122496022,596.1315777503977,598.1111969227524
1148694.0,599.1106,598.99,598.55,599.62,598.4,13812,2025-02-03 15:15:00,,,597.7591372730498,,59.07421616217963,0.0,600.0948332685043,596.4045567314959,598.2082575276612
1456680.0,598.8639,598.56,598.27,599.05,598.1,17443,2025-02-03 15:30:00,,,597.8077908660925,,56.714809999906485,0.0,600.1010258569502,596.4123641430497,598.3141416216042
7031141.0,598.7876,598.28,597.65,598.83,597.39,50925,2025-02-03 15:45:00,,,597.7927631645599,0.9165363818636934,51.782959008441175,0.0,600.1016063902631,596.3887836097368,598.2273512372683
2446068.0,597.9731,597.83,598.22,598.55,597.28,31973,2025-02-04 09:30:00,,,597.8334523869828,0.8346676220187419,55.6051623411402,0.0,600.1029740495771,596.390415950423,598.255326738609
1355074.0,598.654,598.215,598.995,599.2,597.95,18134,2025-02-04 09:45:00,,,597.944075969175,0.822836911347963,60.2222200524073,22.910778304317695,600.1782390862433,596.4276509137568,598.409086357306
1631255.0,600.1025,598.9943,600.45,600.93,598.96,22937,2025-02-04 10:00:00,,,598.1827354006821,0.9202591532857696,67.13315522015981,23.279406230004913,600.4775062646281,596.297383735372,598.6056416937249
1001530.0,600.7173,600.51,600.52,601.14,600.41,15098,2025-02-04 10:15:00,,,598.4053320291886,0.9916838824018441,67.42636753046256,23.73353064922083,600.7729525915095,596.3199474084906,598.7256679912832
1160038.0,600.8087,600.55,600.9888,601.26,600.11,20222,2025-02-04 10:30:00,,,598.6513765978373,1.0737393381776883,69.39553743581541,23.85519228970211,601.1147367316477,596.3530432683523,598.8648976360188
699848.0,600.6385,600.98,600.33,601.01,600.1504,12493,2025-02-04 10:45:00,,,598.8112454932814,1.0732376087920557,63.57879343403944,23.968163813006154,601.2754355276669,596.4853444723332,598.9276090586314
771477.0,601.1759,600.375,601.32,601.43,600.375,10436,2025-02-04 11:00:00,,,599.0501744939213,1.1395882469224716,67.92915274235959,24.339250983552326,601.4812865174513,596.7604934825486,598.9805263138514
822737.0,601.5278,601.32,601.98,602.01,601.194,11914,2025-02-04 11:15:00,,,599.3292054945002,1.2312351771167869,70.46219503960944,25.033892745329513,601.8784647505456,596.8233152494543,599.0460177428243
835702.0,601.1355,601.96,601.55,602.09,601.36,10698,2025-02-04 11:30:00,,,599.5407097331192,1.2547051631422619,66.7624364320199,25.726825787073484,602.1107010513364,596.9900789486636,599.1171280029951
749437.0,600.5279,601.52,601.37,601.59,600.79,11184,2025-02-04 11:45:00,,,599.7149278537745,1.2444357201349021,65.21868285270594,25.673473955404614,602.2734088005781,597.184871199422,599.1648107411406
349625.0,601.4411,601.38,601.5096,601.64,601.2407,7750,2025-02-04 12:00:00,,,599.8858490105579,1.233344438916788,65.87767763830189,25.660334412139324,602.4138160554746,597.4119239445254,599.1940794434219
1406025.0,600.5375,601.5,599.76,601.6,599.67,18656,2025-02-04 12:15:00,,,599.8738633905048,1.0710302506244034,52.46184704212891,23.973125613263385,602.4123806918943,597.5058593081056,599.2863342309722
856186.0,600.0562,599.82,600.43,600.51,599.4054,11499,2025-02-04 12:30:00,,,599.9268287818852,0.9851028352884441,56.144995003015715,22.35407710747943,602.4555137973127,597.5418262026874,599.3760233534521
483071.0,600.5026,600.41,600.99,601.03,600.1149,8163,2025-02-04 12:45:00,,,600.0280831836104,0.9512269077713427,59.00400824555418,21.133617979148617,602.5553035644004,597.5930364355997,600.1053505227127
483442.0,600.5678,600.98,600.675,601.04,600.11,9196,2025-02-04 13:00:00,,,600.0896943089808,0.8887175411094859,56.762373948262805,20.009416205796573,602.6058073534599,597.6190326465402,600.529946791161
396357.0,600.9444,600.68,601.13,601.25,600.66,7828,2025-02-04 13:15:00,,,600.1887710414588,0.8659114271595172,59.17502598697181,19.164582798364574,602.7079443546969,597.6618956453032,600.7575626840152
347634.0,601.0645,601.12,600.97,601.259,600.835,8005,2025-02-04 13:30:00,,,600.2631737994151,0.8254119199091292,57.95045775135806,18.38899963117088,602.7677577440777,597.7980822559223,600.8678189782751
288076.0,600.9706,600.97,600.725,601.21,600.71,6736,2025-02-04 13:45:00,,,600.3071572470898,0.7647309735458521,56.038144372229254,17.51482988240786,602.7508217467923,598.0325182532079,600.8866880702782
569681.0,601.3529,600.7,601.6701,601.78,600.57,8791,2025-02-04 14:00:00,,,600.4369613187955,0.7838666312550231,61.338202113040836,17.30000416407443,602.7699707454773,598.3533792545228,600.9280549429658
593980.0,601.8317,601.68,601.86,602.14,601.63,8454,2025-02-04 14:15:00,,,600.5724888122436,0.8050747205571724,62.32115797615664,17.449243524428372,602.5999847273765,598.9443652726236,601.0246960403963
654917.0,602.0613,601.88,602.01,602.3,601.81,9012,2025-02-04 14:30:00,,,600.709394639649,0.8244819162147223,63.11879993799431,17.741013386239235,602.4452416818488,599.4781083181513,601.0984605492631
1174588.0,601.5977,602.01,601.48,602.09,600.84,14134,2025-02-04 14:45:00,,,600.7827856263491,0.7880119764455458,58.41344328905201,16.727200532412898,602.2773056694301,599.89454433057,601.089586668043
874092.0,601.5754,601.47,601.8425,601.92,601.19,11863,2025-02-04 15:00:00,,,600.8837108047921,0.7793758472651007,60.57809602295293,15.785802882431298,602.3528796797422,599.958220320258,601.0904877421871
1323125.0,600.3072,601.82,601.085,601.89,601.03,10876,2025-02-04 15:15:00,599.11302,,600.9028812043357,0.7033005227247031,54.226195129566996,14.708013527032106,602.3459604071691,600.021639592831,601.1112999120071
1226986.0,601.5092,601.085,601.6,601.9,600.97,14413,2025-02-04 15:30:00,599.27722,,600.9692734705894,0.6767651485381521,57.48975076336112,13.686766533778151,602.3865036113342,600.0422163886659,601.1432852970112
4555159.0,601.3578,601.62,601.76,602.27,601.23,36427,2025-02-04 15:45:00,599.471698,,601.0445807591046,0.6610264348757937,58.48018769296542,13.167936889025636,602.406840698135,600.1648793018651,601.4255978205473
1764576.0,600.7005,600.64,600.89,601.09,600.2,24814,2025-02-05 09:30:00,599.668098,,601.0298587820471,0.5717607596717471,51.45945682704349,13.056726329538991,602.3983161920953,600.1304038079047,601.4180436552747
1000536.0,600.2692,600.86,600.12,601.0737,599.47,18421,2025-02-05 09:45:00,599.742898,,600.9432055647093,0.43388297129615694,46.17569575340419,13.676521398546393,602.35910765232,599.9836123476802,601.3619106251939
2089250.0,599.531,600.12,599.95,601.1,598.58,29726,2025-02-05 10:00:00,599.779298,,600.8486145585465,0.3073532741780127,45.07527384873721,14.98279066930466,602.3777560842569,599.8049639157431,601.1994607757032
912125.0,599.9226,599.94,600.63,600.66,599.24,16185,2025-02-05 10:15:00,599.834298,,600.8277941243992,0.2589627334252782,50.188767716212155,16.19575499215162,602.3491114995518,599.7596085004482,601.1500129046127
908892.0,600.5665,600.62,600.77,600.99,599.77,19889,2025-02-05 10:30:00,599.885898,,600.8222899220756,0.22926686550306385,51.19618050028688,16.820439709471252,602.3002029785873,599.7345570214127,601.1200748067223
638704.0,600.608,600.79,600.585,600.9199,600.23,11654,2025-02-05 10:45:00,599.9401979999999,,600.799690881878,0.1886303095469657,49.763916421458816,17.40050408983948,602.2248281582868,599.8924318417132,601.1049077496444
661575.0,600.9286,600.57,600.9699,601.4,600.34,11876,2025-02-05 11:00:00,599.984396,,600.81590127408,0.1853471923784582,52.72710058777693,17.2038028030832,602.2168379293336,599.9544120706663,601.0903622126373
559961.0,600.5489,600.985,601.27,601.28,600.135,10307,2025-02-05 11:15:00,600.062998,,600.8591487717867,0.2046023320056065,54.95791833778875,17.24371510600798,602.2326866450536,599.9665633549465,601.0589389097682
1389923.0,601.4385,601.24,601.84,601.85,600.4235,15985,2025-02-05 11:30:00,600.154998,,600.9525631744738,0.2628267025738751,58.922933198500886,16.451894226585047,602.3171101752305,599.9986398247697,601.0480087945704
1441469.0,602.321,601.85,602.65,602.88,601.68,16342,2025-02-05 11:45:00,600.259998,,601.114223824524,0.3700642954399882,63.799713785944824,16.056990388252885,602.5627294658808,599.9050205341192,601.1233713703648
901662.0,602.9198,602.64,602.9,603.17,602.6,12191,2025-02-05 12:00:00,600.3877980000001,,601.284297745998,0.46980811554374213,65.1739996078488,15.986276016474514,602.8369849997979,599.8237650002021,601.1817927057284
500354.0,602.6285,602.91,602.49,602.91,602.33,9367,2025-02-05 12:15:00,600.489998,,601.3991265320934,0.5098944918011057,61.07872034010666,15.554340517092495,602.9788723174119,599.8583776825882,601.2084874269362
409096.0,602.5461,602.5,602.57,602.745,602.37,7829,2025-02-05 12:30:00,600.590198,,601.5106382909416,0.5418721997883722,61.585933192948374,15.153257553380618,603.1003113069943,599.8269286930057,601.2202262707827
288514.0,602.6672,602.56,602.67,602.85,602.32,6489,2025-02-05 12:45:00,600.6876980000001,,601.6210536918044,0.5687279858207148,62.24820376267806,14.907571514920656,603.2163829921803,599.7918570078195,601.0697464930257
326346.0,602.6419,602.675,602.71,602.9,602.42,6068,2025-02-05 13:00:00,600.785198,,601.7247628640135,0.5864784964066985,62.526504304200046,14.74251546736165,603.318611768565,599.759628231435,601.1636743422134
398663.0,602.6063,602.73,602.566,602.895,602.21,6901,2025-02-05 13:15:00,600.859818,,601.8048806864884,0.5822148964793996,60.78914497695349,14.241114712347093,603.4278121244898,599.75902787551,601.2948089053251
611417.0,602.9591,602.56,603.1,603.4,602.39,9656,2025-02-05 13:30:00,600.929038,,601.9282253830133,0.6148378321889822,64.7056130632615,14.439925502483279,603.6032746850225,599.7093153149775,601.6951644766018
344986.0,602.9588,603.1,602.93,603.15,602.67,7036,2025-02-05 13:45:00,600.998038,,602.0236324893931,0.6198291597997923,62.563217297607956,14.624535521895451,603.7525108015769,599.7445791984231,601.8877188688692
525107.0,603.3312,602.92,603.47,603.635,602.91,8157,2025-02-05 14:00:00,601.0692379999999,,602.1613817761175,0.6597530870185437,66.37201661740664,15.39422140874415,603.979608630372,599.704481369628,602.1115436500074
439732.0,603.371,603.45,603.27,603.5,603.23,7095,2025-02-05 14:15:00,601.141038,,602.2669644641063,0.6675595475230693,63.7836839670057,16.108929732246516,604.1430431675772,599.6920468324229,602.2839021547434
638484.0,603.234,603.29,603.165,603.41,603.0925,8514,2025-02-05 14:30:00,601.224138,,602.3524916580009,0.657692135695811,62.4076880093704,16.48485427260701,604.2676189689026,599.7949710310974,602.4562700757074
598264.0,603.1129,603.16,603.0699,603.2198,602.88,7559,2025-02-05 14:45:00,601.314536,,602.4208162620007,0.6348798656238159,61.12157829041944,16.39394876983845,604.276230379984,600.0813496200159,602.5962047039884
728538.0,603.0219,603.07,603.4,603.42,603.03,8718,2025-02-05 15:00:00,601.417136,,602.5140718560959,0.6361046698052633,63.90236908604126,16.606109067591397,604.2446998731092,600.4578801268909,602.866461948681
1242663.0,603.5326,603.4,603.73,603.97,603.4,12508,2025-02-05 15:15:00,601.538736,,602.6298745364678,0.6561400044795391,66.48328710225019,17.531982733873214,604.3164008661037,600.6961791338964,603.080622082119
1402360.0,603.0159,603.72,603.025,603.83,602.9251,12688,2025-02-05 15:30:00,601.6348360000001,,602.6675055329947,0.6081205088029265,57.09189769726802,17.417340099635663,604.2550481043766,600.9830318956235,603.1307107506309
3654426.0,603.5707,603.02,604.17,604.37,602.91,32305,2025-02-05 15:45:00,601.738336,,602.8106002441381,0.6549072798961788,65.59284276425979,17.99668803083648,604.2820797113758,601.3145002886241,603.37053245758
2218033.0,605.561,605.99,605.63,606.05,605.1,26583,2025-02-06 09:30:00,601.841936,,603.0791145066012,0.8005674876769717,72.95156082891785,20.006730701829685,604.7399731130113,601.3226168869887,603.7626425015387
1026184.0,605.6207,605.64,605.2699,606.1,604.94,16019,2025-02-06 09:45:00,601.9369340000001,,603.2877607440677,0.8768395309505195,69.03010903804929,21.585100998150786,605.0036972183284,601.4588827816715,603.9074242042872
678170.0,605.2839,605.22,605.73,605.8,604.96,13155,2025-02-06 10:00:00,602.031758,,603.5203549589183,0.9633074904273826,71.16303434672929,23.050730559020387,605.3883595166241,601.463220483376,604.0094043936178
689320.0,605.3936,605.74,604.94,605.945,604.83,15005,2025-02-06 10:15:00,602.123958,,603.6555592485452,0.9570552365654521,63.12422757877134,24.528253004923958,605.5743584520393,601.5062215479608,604.1057806366501
1079080.0,605.0333,604.94,604.7,605.75,604.38,17235,2025-02-06 10:30:00,602.191558,,603.7550297963028,0.922104835544701,60.8744428485803,25.01620517249766,605.7020104607719,601.558569539228,604.2107437316121
696964.0,604.6063,604.75,604.62,604.9384,604.16,12342,2025-02-06 10:45:00,602.244358,,603.8374079109407,0.8778319591262971,60.105450229840294,25.0623881128752,605.781908477639,601.691671522361,604.2554875437162
552483.0,605.102,604.63,605.5899,605.62,604.54,9956,2025-02-06 11:00:00,602.325156,,604.0043119194224,0.9105123897486465,65.75379591304159,25.776468616649435,606.0104802633574,601.7650897366426,604.3213908105945
530692.0,605.5747,605.5943,605.53,605.6999,605.3701,9002,2025-02-06 11:15:00,602.408356,,604.1496155461441,0.9209621585864625,65.14039749639849,26.51240265843344,606.1910658014422,601.8705041985579,604.3898752989087
461856.0,605.2233,605.55,605.02,605.56,604.95,8606,2025-02-06 11:30:00,602.478564,,604.2325093036542,0.8779702434757155,60.007578383627646,26.401899553642117,606.2582193742359,602.0343506257642,604.4611351750394
578489.0,605.1843,605.0182,605.12,605.5048,604.765,9488,2025-02-06 11:45:00,602.5857639999999,,604.3170322271158,0.8422589681782711,60.662110732991096,25.966441534506465,606.2951731864583,602.2527968135417,604.5401090328572
456180.0,604.9786,605.13,604.81,605.17,604.77,8654,2025-02-06 12:00:00,602.673364,,604.363981538819,0.7799523112565794,57.519333242987685,25.56208765959479,606.318508977668,602.4004610223321,604.611334161467
505572.0,605.3237,604.82,605.14,605.63,604.75,8854,2025-02-06 12:15:00,602.7563640000001,,604.4378880589314,0.7485729953064038,59.900925423449024,25.739308874723843,606.3413719736315,602.5985980263684,604.7088311270782
289474.0,605.161,605.14,605.29,605.345,604.86,6040,2025-02-06 12:30:00,602.848664,,604.5190415771284,0.7274231267380173,60.9719871800052,25.903871431629398,606.4058308269126,602.7161391730873,604.8701039541157
430355.0,605.5546,605.29,605.61,605.78,605.2238,7586,2025-02-06 12:45:00,602.938264,,604.6229423793067,0.7280900601759868,63.2284858341801,26.55131230310182,606.4767229367425,602.8792470632576,605.2759876385956
724329.0,605.6684,605.61,605.47,605.99,605.3,9961,2025-02-06 13:00:00,603.028264,,604.7036145336584,0.7091471725827887,61.55176075023874,27.373842191454887,606.4814176752682,603.1050523247316,605.2209420877423
492469.0,605.5965,605.48,605.58,605.82,605.33,8692,2025-02-06 13:15:00,603.125364,,604.7870798161672,0.694999358399059,62.39555696594393,28.137619944925593,606.440836532279,603.3966434677211,605.215289530492
440145.0,605.4241,605.59,605.4,605.79,605.13,7444,2025-02-06 13:30:00,603.1999619999999,,604.8454531670084,0.6616356936295915,60.07228643977298,28.353763315474378,606.3832127383041,603.6542672616958,605.2036947768427
621611.0,605.016,605.39,605.16,605.45,605.0401,7342,2025-02-06 13:45:00,603.265962,,604.8754100082457,0.6088107631846924,57.023523969943625,28.33307223795209,606.320344700249,603.8601352997509,605.2016854301758
993823.0,605.3194,605.15,605.2,605.49,605.0,9768,2025-02-06 14:00:00,603.329762,,604.9063233407937,0.5636765782129487,57.41147371665885,28.21118751497108,605.9833480327723,604.4146319672277,605.2411637942033
783732.0,604.9719,605.21,604.56,605.42,604.36,9363,2025-02-06 14:15:00,603.391362,,604.87334016548,0.47083724151752904,49.68356339203093,26.63529939598012,605.9138992921253,604.5230807078747,605.2544437702762
1957765.0,603.3777,604.58,603.37,604.58,602.63,21100,2025-02-06 14:30:00,603.421912,,604.7301649116249,0.2978054279640219,39.135247364446336,26.720486710928665,606.1456981731917,604.0652818268084,604.8896770368009
1044529.0,603.9392,603.37,603.73,604.3,603.25,11668,2025-02-06 14:45:00,603.4748119999999,,604.6349111105178,0.18756334694091947,43.07283451264437,26.7995892176666,606.2248680780466,603.8321219219532,604.7341031626612
820538.0,603.9403,603.72,604.2,604.21,603.53,10251,2025-02-06 15:00:00,603.526812,,604.5934910047542,0.13654674959309432,47.81913903067216,26.87304154535182,606.1548077376592,603.7491822623408,604.6529146808073
1445607.0,604.5138,604.19,604.765,604.82,604.19,12133,2025-02-06 15:15:00,603.586912,,604.6098251947777,0.14009161777244117,52.90269245526034,25.81319281831099,606.1488224060072,603.7376675939927,604.619797623824
1267303.0,604.8654,604.77,605.02,605.05,604.58,13039,2025-02-06 15:30:00,603.6695119999999,,604.6488894619418,0.1616143308158371,55.03198945240008,24.446766197233085,606.1599687491927,603.7585212508073,604.6365996582821
5353534.0,605.8523,605.02,606.34,606.4525,604.97,41003,2025-02-06 15:45:00,603.793912,,604.8099476084236,0.28193424182347826,64.08402509093125,24.042846113534416,606.3758211766524,603.7146688233477,605.0328640642339
2073397.0,607.1386,606.89,607.53,607.77,606.56,22829,2025-02-07 09:30:00,603.9455119999999,,605.0690002171452,0.4679178274639071,69.9557043199852,24.796405098028767,606.8476135242888,603.4368864757114,605.2840832750081
1061292.0,607.8346,607.51,607.8103,608.13,607.51,16008,2025-02-07 09:45:00,604.089118,,605.330076386941,0.6306591800032493,71.152033477248,25.749146490801017,607.3177923990597,603.1947376009402,605.4192332215047
3656024.0,605.3204,607.77,604.25,607.81,603.77,45374,2025-02-07 10:00:00,604.158718,,605.2272119691371,0.466963553873029,46.062808199169446,24.908643918500925,607.3237839545857,603.1117460454143,605.3900441251633
1446439.0,604.6281,604.3,604.583,605.41,603.81,21854,2025-02-07 10:15:00,604.238678,,605.1658584482669,0.35995457552166954,47.91281425696314,24.128177244222268,607.3148514089055,603.0669785910945,605.3363463098328
728980.0,604.8513,604.5,604.47,605.54,604.26,15848,2025-02-07 10:30:00,604.30868,,605.0995862150986,0.2629993409099143,47.31969011132972,23.281483546250065,607.3151469605951,603.0326830394048,605.3162127430028
3789339.0,603.0916,604.5102,603.41,605.39,601.18,49450,2025-02-07 10:45:00,604.35148,,604.9386732422321,0.09948171446592369,42.05983702378775,24.22812537660438,607.3627159667019,602.812114033298,605.0332242916685
1757386.0,602.6358,603.45,602.44,603.64,601.54,25129,2025-02-07 11:00:00,604.3634800000001,,604.7007043620195,-0.10714299815504091,37.90737226951671,25.107149933361956,607.4923298835781,602.397500116422,604.8648604125048
3977389.0,602.8665,602.5,602.0004,604.5395,601.93,23744,2025-02-07 11:15:00,604.3504879999999,,604.4435325180176,-0.3028752602010627,36.16478364943401,25.088141824125184,607.5936745750583,601.9351954249418,604.5997617020406
919389.0,602.3294,602.05,602.07,602.91,601.74,14963,2025-02-07 11:30:00,604.333888,,604.217481802016,-0.44722304088998044,36.66123537102407,25.173082600490314,607.6344067388615,601.5544632611385,604.597421266887
4152408.0,601.943,602.06,601.5988,602.62,601.29,50348,2025-02-07 11:45:00,604.316064,,603.9680835351573,-0.5928080765764889,34.69401945411843,25.49669641956059,607.6639261737582,601.1268238262417,604.2710407468957
1649399.0,602.1814,601.57,602.53,602.67,600.73,21574,2025-02-07 12:00:00,604.3152640000001,,603.8311231984757,-0.6258310181931392,41.38757668242696,26.091606934282453,607.5828100452204,600.9209399547797,604.1644976713775
1722250.0,601.6739,602.52,601.7,602.83,600.64,25429,2025-02-07 12:15:00,604.295864,,603.6281590843352,-0.7107825420445124,37.68043066377259,26.474624082785652,607.5592323488188,600.598517651181,604.0207968382957
615861.0,602.9056,601.61,602.2,602.46,601.3,10413,2025-02-07 12:30:00,604.285664,,603.4921439334461,-0.7293538779160826,41.1029047297427,26.830282863538624,607.4612307685315,600.3965192314686,603.9495015057513
583391.0,603.2909,602.2,602.16,602.85,602.01,10629,2025-02-07 12:45:00,604.277544,,603.3652730826417,-0.7387832279247277,40.909345926282434,26.71258515928147,607.4097161899829,600.208033810017,603.5409925115563
647244.0,603.1528,602.17,603.5001,603.63,602.04,11907,2025-02-07 13:00:00,604.285546,,603.3781137414377,-0.6308491491233781,49.491001345026966,25.770116153132676,607.4134953625722,600.2172646374278,603.2384580371399
626467.0,603.9827,603.49,603.3143,603.75,603.07,9982,2025-02-07 13:15:00,604.2932320000001,,603.3720362422532,-0.553917900499755,48.44060069725456,24.771690812157235,607.3992398343601,600.1899501656401,603.0568408243093
660162.0,603.6596,603.33,602.34,603.65,602.08,12282,2025-02-07 13:30:00,604.2706320000001,,603.2737470763243,-0.5650536128258636,43.2560910497721,24.594359994833443,607.3552461959789,600.0479438040211,602.697763938945
809227.0,602.5323,602.39,601.235,602.4,601.13,13109,2025-02-07 13:45:00,604.229932,,603.079580688103,-0.6554869645020744,38.25524572956065,25.03756443337826,607.2954013803727,599.7547886196274,602.5365062207844
1182101.0,602.6254,601.226,600.94,601.59,600.68,14310,2025-02-07 14:00:00,604.185432,,602.8758110987599,-0.7424021321744476,37.02460576313069,25.710631103465506,607.18611003773,599.45607996227,602.3913473283166
